date,home_team,away_team,actual_total,minimum_line,sim_mean,hit_rate,cushion,hit_over
2025-02-08,Dartmouth,Harvard,132,134.0,145.8,78.8,11.8,False
2025-02-08,Belmont,Missouri St.,153,143.0,154.8,76.1,11.8,True
2025-02-08,Central Michigan,Texas St.,155,146.0,157.9,78.2,11.9,True
2025-02-08,Air Force,New Mexico,141,137.5,149.6,81.0,12.1,True
2025-02-08,Cal Baptist,Grand Canyon,156,138.0,150.2,81.2,12.2,True
2025-02-08,Denver,St. Thomas,155,145.0,157.0,80.0,12.0,True
2025-02-08,Evansville,Bradley,154,134.0,146.2,75.9,12.2,True
2025-02-08,Oklahoma,Tennessee,122,139.5,151.4,76.8,11.9,False
2025-02-08,Queens,Lipscomb,175,145.5,157.4,74.8,11.9,True
2025-02-08,Virginia,Georgia Tech,136,134.0,146.2,78.9,12.2,True
2025-02-08,Rider,Siena,120,140.5,152.7,80.8,12.2,False
2025-02-08,Utah Valley,Tarleton St.,137,125.5,137.7,82.7,12.2,True
2025-02-08,Army,Bucknell,226,141.0,152.9,73.4,11.9,True
2025-02-08,Cal St. Fullerton,UC Davis,114,127.0,139.1,78.9,12.1,False
2025-02-08,UC Irvine,UC San Diego,152,132.5,144.3,77.6,11.8,True
2025-02-08,Oral Roberts,South Dakota,149,161.5,173.6,80.5,12.1,False
2025-02-08,Pacific,Gonzaga,139,150.0,161.8,74.5,11.8,False
2025-02-08,Tennessee St.,Lindenwood,160,138.5,150.3,80.1,11.8,True
2025-02-08,Manhattan,Saint Peter's,167,136.5,148.4,80.0,11.9,True
2025-02-08,Binghamton,Bryant,149,142.5,154.3,79.6,11.8,True
2025-02-08,LSU,Mississippi,142,141.0,153.1,79.5,12.1,True
2025-02-08,Alabama St.,Grambling St.,144,129.5,141.3,77.0,11.8,True
2025-02-08,Tennessee Tech,Eastern Illinois,113,131.0,142.8,81.4,11.8,False
2025-02-08,Columbia,Brown,146,145.5,157.5,83.2,12.0,True
2025-02-08,Marist,Iona,146,126.5,138.7,82.4,12.2,True
2025-02-08,Seattle,UT Arlington,132,138.0,150.2,78.6,12.2,False
2025-02-08,McNeese St.,Northwestern St.,115,133.5,145.7,77.3,12.2,False
2025-02-08,High Point,UNC Asheville,204,155.0,167.0,73.2,12.0,True
2025-02-08,Lehigh,American,153,133.5,145.3,78.0,11.8,True
2025-02-08,Arkansas,Alabama,166,155.0,167.2,78.7,12.2,True
2025-02-08,UC Santa Barbara,Hawaii,148,137.5,149.7,82.1,12.2,True
2025-02-08,LIU,Stonehill,121,128.0,139.8,78.8,11.8,False
2025-02-08,Prairie View A&M,Bethune Cookman,167,141.5,153.5,75.9,12.0,True
2025-02-08,Louisville,Miami FL,166,154.5,166.4,74.8,11.9,True
2025-02-08,Chicago St.,Saint Francis,150,138.5,150.3,78.0,11.8,True
2025-02-08,Mercer,Wofford,143,142.5,154.6,80.4,12.1,True
2025-02-08,Weber St.,Idaho St.,139,139.0,151.0,80.6,12.0,False
2025-02-08,Davidson,Richmond,131,137.5,149.5,80.8,12.0,False
2025-02-08,Drake,Indiana St.,166,141.5,153.7,80.0,12.2,True
2025-02-08,Albany,Vermont,130,132.5,144.7,82.1,12.2,False
2025-02-08,Northern Colorado,Montana St.,139,145.5,157.5,79.9,12.0,False
2025-02-08,Creighton,Marquette,144,143.0,155.1,81.9,12.1,True
2025-02-08,Washington St.,Pepperdine,173,155.5,167.4,74.9,11.9,True
2025-02-08,Southern Indiana,Southeast Missouri St.,153,138.0,150.2,80.1,12.2,True
2025-02-08,North Carolina,Pittsburgh,133,151.0,162.9,77.1,11.9,False
2025-02-08,Houston Christian,New Orleans,149,139.5,151.6,78.8,12.1,True
2025-02-08,Eastern Washington,Portland St.,139,136.0,147.9,78.7,11.9,True
2025-02-08,Wright St.,IU Indy,164,159.5,171.4,75.0,11.9,True
2025-02-08,Southern Illinois,Illinois Chicago,146,145.0,157.2,78.7,12.2,True
2025-02-08,Kent St.,Arkansas St.,151,139.5,151.5,75.3,12.0,True
2025-02-08,Maine,UMBC,123,144.0,156.1,81.6,12.1,False
2025-02-08,Northern Iowa,Illinois St.,133,142.5,154.3,77.5,11.8,False
2025-02-08,Santa Clara,San Diego,163,149.5,161.5,72.7,12.0,True
2025-02-08,Minnesota,Illinois,169,144.5,156.4,80.6,11.9,True
2025-02-08,Vanderbilt,Texas,164,151.5,163.4,80.0,11.9,True
2025-02-08,East Tennessee St.,Samford,125,146.0,158.1,76.3,12.1,False
2025-02-08,Alcorn St.,Arkansas Pine Bluff,139,142.0,153.9,76.4,11.9,False
2025-02-08,West Virginia,Utah,133,131.5,143.7,84.0,12.2,True
2025-02-08,Georgia,Mississippi St.,151,143.0,155.1,79.6,12.1,True
2025-02-08,Toledo,James Madison,141,158.0,170.2,78.9,12.2,False
2025-02-08,Cleveland St.,Milwaukee,137,137.5,149.5,80.9,12.0,False
2025-02-08,Drexel,UNC Wilmington,160,136.0,147.9,77.3,11.9,True
2025-02-08,New Hampshire,NJIT,149,133.0,145.1,75.5,12.1,True
2025-02-08,Stephen F. Austin,Texas A&M Corpus Chris,142,131.5,143.5,81.2,12.0,True
2025-02-08,Southern Utah,Abilene Christian,154,130.0,142.2,80.5,12.2,True
2025-02-08,Longwood,Radford,140,145.0,156.8,81.5,11.8,False
2025-02-08,Wyoming,UNLV,125,129.0,141.2,88.0,12.2,False
2025-02-08,Oregon St.,Saint Mary's,112,133.5,145.4,75.6,11.9,False
2025-02-08,Eastern Michigan,Old Dominion,146,141.0,153.0,77.8,12.0,True
2025-02-08,Akron,South Alabama,147,144.0,156.0,79.1,12.0,True
2025-02-08,USC Upstate,Winthrop,200,157.0,168.8,74.7,11.8,True
2025-02-08,Iowa,Wisconsin,137,158.0,170.0,74.8,12.0,False
2025-02-08,Jacksonville,Bellarmine,137,143.0,155.2,80.8,12.2,False
2025-02-08,Notre Dame,Virginia Tech,128,135.5,147.4,75.6,11.9,False
2025-02-08,Clemson,Duke,148,140.0,152.2,78.8,12.2,True
2025-02-08,Northern Arizona,Montana,163,148.0,160.0,78.5,12.0,True
2025-02-08,Detroit Mercy,Youngstown St.,159,136.0,147.9,77.4,11.9,True
2025-02-08,Arizona,Texas Tech,155,154.5,166.3,74.3,11.8,True
2025-02-08,Michigan St.,Oregon,160,137.5,149.4,82.3,11.9,True
2025-02-08,Kansas St.,Kansas,154,134.0,145.9,73.3,11.9,True
2025-02-08,Indiana,Michigan,137,139.5,151.4,78.2,11.9,False
2025-02-08,Cornell,Yale,191,158.5,170.6,80.3,12.1,True
2025-02-08,Colorado,Houston,128,130.0,142.0,77.2,12.0,False
2025-02-08,New Mexico St.,UTEP,129,131.5,143.4,77.2,11.9,False
2025-02-08,UCLA,Penn St.,132,141.5,153.5,76.4,12.0,False
2025-02-08,Ohio,Appalachian St.,131,134.0,145.9,82.7,11.9,False
2025-02-08,Kennesaw St.,Middle Tennessee,151,144.0,156.1,81.2,12.1,True
2025-02-08,Ball St.,Southern Miss,153,140.5,152.3,81.6,11.8,True
2025-02-08,Northern Kentucky,Robert Morris,157,138.5,150.6,81.4,12.1,True
2025-02-08,Miami OH,Troy,131,138.0,150.2,79.9,12.2,False
2025-02-08,Kentucky,South Carolina,137,146.0,158.2,79.3,12.2,False
2025-02-08,Nebraska Omaha,North Dakota St.,159,154.5,166.7,74.2,12.2,True
2025-02-08,Loyola Marymount,San Francisco,138,136.0,147.8,76.3,11.8,True
2025-02-08,Bowling Green,Coastal Carolina,120,136.5,148.7,76.4,12.2,False
2025-02-08,Valparaiso,Murray St.,130,139.0,150.8,79.5,11.8,False
2025-02-08,Western Michigan,Georgia Southern,140,144.5,156.5,80.5,12.0,False
2025-02-08,Howard,North Carolina Central,160,152.0,163.9,79.6,11.9,True
2025-02-08,Lafayette,Navy,112,134.5,146.7,81.3,12.2,False
2025-02-08,North Florida,Florida Gulf Coast,154,154.5,166.7,78.6,12.2,False
2025-02-08,Missouri,Texas A&M,131,147.5,159.7,76.7,12.2,False
2025-02-08,Idaho,Sacramento St.,154,142.0,154.1,84.6,12.1,True
2025-02-08,Stanford,N.C. State,147,137.0,149.0,78.5,12.0,True
2025-02-08,FIU,Louisiana Tech,153,130.0,142.2,82.3,12.2,True
2025-02-08,Cincinnati,BYU,150,143.5,155.5,79.1,12.0,True
2025-02-08,Tulsa,Florida Atlantic,134,145.0,157.0,73.8,12.0,False
2025-02-08,Georgetown,Seton Hall,106,126.5,138.5,78.5,12.0,False
2025-02-08,Chattanooga,Furman,157,151.5,163.4,80.0,11.9,True
2025-02-08,Jacksonville St.,Western Kentucky,168,139.5,151.3,84.7,11.8,True
2025-02-08,Fairleigh Dickinson,Wagner,127,123.5,135.6,79.9,12.1,True
2025-02-08,UNC Greensboro,Western Carolina,144,136.5,148.5,77.6,12.0,True
2025-02-08,Long Beach St.,Cal St. Northridge,161,144.5,156.6,79.2,12.1,True
2025-02-08,Colorado St.,San Diego St.,131,133.5,145.4,78.9,11.9,False
2025-02-08,Duquesne,Loyola Chicago,125,134.5,146.5,79.9,12.0,False
2025-02-08,George Mason,Rhode Island,149,136.0,148.1,79.2,12.1,True
2025-02-08,West Georgia,North Alabama,139,144.5,156.5,84.7,12.0,False
2025-02-08,Charlotte,Rice,153,140.5,152.3,79.8,11.8,True
2025-02-08,Colgate,Loyola MD,150,142.5,154.7,82.1,12.2,True
2025-02-08,Tennessee Martin,Western Illinois,151,140.5,152.3,75.3,11.8,True
2025-02-08,Merrimack,Canisius,120,132.5,144.6,77.4,12.1,False
2025-02-08,UMKC,North Dakota,149,141.5,153.7,82.8,12.2,True
2025-02-08,Charleston,Elon,171,144.5,156.5,78.9,12.0,True
2025-02-08,Morehead St.,Little Rock,138,128.0,140.2,77.4,12.2,True
2025-02-08,Auburn,Florida,171,153.5,165.6,78.6,12.1,True
2025-02-08,Buffalo,Georgia St.,155,150.0,162.1,75.6,12.1,True
2025-02-08,North Texas,Tulane,142,131.0,143.2,82.6,12.2,True
2025-02-08,California,Wake Forest,142,138.0,149.8,79.7,11.8,True
2025-02-08,Incarnate Word,Southeastern Louisiana,137,141.0,153.1,82.9,12.1,False
2025-02-08,Lamar,UT Rio Grande Valley,138,137.5,149.3,80.4,11.8,True
2025-02-08,Liberty,Sam Houston St.,125,144.0,156.1,78.6,12.1,False
2025-02-08,UC Riverside,Cal St. Bakersfield,133,148.5,160.5,81.0,12.0,False
2025-02-08,Stetson,Eastern Kentucky,141,152.0,163.9,78.5,11.9,False
2025-02-08,Austin Peay,Central Arkansas,157,140.5,152.3,77.0,11.8,True
2025-02-08,Iowa St.,TCU,134,133.0,145.2,77.7,12.2,True
2025-02-08,Northern Illinois,Louisiana,130,133.0,145.1,78.0,12.1,False
2025-02-07,Fresno St.,Utah St.,170,153.0,165.1,74.9,12.1,True
2025-02-07,Boise St.,San Jose St.,131,141.0,152.8,76.6,11.8,False
2025-02-07,Purdue,USC,162,150.5,162.6,77.6,12.1,True
2025-02-07,Connecticut,St. John's,130,137.5,149.6,81.2,12.1,False
2025-02-07,Saint Joseph's,Saint Louis,139,140.5,152.7,83.8,12.2,False
2025-02-07,Dayton,VCU,141,142.5,154.7,86.5,12.2,False
2025-02-07,Penn,Princeton,120,142.5,154.7,78.5,12.2,False
2025-02-06,Oregon St.,Washington St.,156,154.0,165.8,77.5,11.8,True
2025-02-06,Central Connecticut,Fairleigh Dickinson,153,129.5,141.5,76.7,12.0,True
2025-02-06,North Florida,Bellarmine,183,163.0,174.9,79.9,11.9,True
2025-02-06,Gonzaga,Loyola Marymount,126,147.0,158.8,74.7,11.8,False
2025-02-06,South Dakota St.,St. Thomas,188,154.0,165.9,78.7,11.9,True
2025-02-06,Nebraska Omaha,North Dakota,157,156.5,168.7,77.4,12.2,True
2025-02-06,Charleston,North Carolina A&T,129,142.5,154.6,76.4,12.1,False
2025-02-06,Merrimack,Niagara,123,128.5,140.4,80.6,11.9,False
2025-02-06,Campbell,Elon,134,137.0,149.2,79.0,12.2,False
2025-02-06,Fairfield,Marist,115,127.0,139.0,80.2,12.0,False
2025-02-06,South Florida,Temple,191,146.5,158.5,77.1,12.0,True
2025-02-06,Portland,Santa Clara,147,152.5,164.3,70.8,11.8,False
2025-02-06,Tennessee St.,Western Illinois,156,143.0,154.8,81.2,11.8,True
2025-02-06,Eastern Washington,Sacramento St.,163,136.0,148.1,80.8,12.1,True
2025-02-06,Mount St. Mary's,Iona,137,133.0,144.9,79.7,11.9,True
2025-02-06,Bryant,Albany,131,148.5,160.7,79.6,12.2,False
2025-02-06,Cal Poly,Hawaii,142,150.5,162.5,79.8,12.0,False
2025-02-06,UNC Asheville,Gardner Webb,148,149.0,161.2,73.6,12.2,False
2025-02-06,Long Beach St.,UC Davis,138,130.0,142.0,80.3,12.0,True
2025-02-06,Oakland,Youngstown St.,159,138.5,150.3,76.8,11.8,True
2025-02-06,New Hampshire,UMBC,157,149.5,161.6,77.8,12.1,True
2025-02-06,Delaware,UNC Wilmington,144,155.5,167.3,82.2,11.8,False
2025-02-06,Jacksonville St.,Middle Tennessee,140,140.0,152.0,82.0,12.0,False
2025-02-06,Pacific,San Diego,140,141.5,153.5,77.1,12.0,False
2025-02-06,Denver,South Dakota,165,152.5,164.6,81.9,12.1,True
2025-02-06,Cal Baptist,Southern Utah,117,134.5,146.4,78.2,11.9,False
2025-02-06,Northern Colorado,Montana,164,153.5,165.3,77.8,11.8,True
2025-02-06,Stetson,Jacksonville,139,140.5,152.6,77.3,12.1,False
2025-02-06,UMKC,North Dakota St.,150,140.5,152.5,78.7,12.0,True
2025-02-06,Liberty,Louisiana Tech,130,134.5,146.6,77.6,12.1,False
2025-02-06,Cal St. Northridge,Cal St. Fullerton,145,141.5,153.5,77.7,12.0,True
2025-02-06,Siena,Saint Peter's,140,128.5,140.3,78.6,11.8,True
2025-02-06,Northern Arizona,Montana St.,133,140.0,151.9,81.6,11.9,False
2025-02-06,FIU,Sam Houston St.,167,139.5,151.3,85.1,11.8,True
2025-02-06,Idaho,Portland St.,145,142.0,153.8,83.6,11.8,True
2025-02-06,Binghamton,UMass Lowell,120,146.5,158.6,79.1,12.1,False
2025-02-06,Morehead St.,Southeast Missouri St.,131,132.5,144.6,79.4,12.1,False
2025-02-06,Quinnipiac,Canisius,160,146.5,158.5,78.3,12.0,True
2025-02-06,Southern Indiana,Little Rock,130,133.5,145.6,78.4,12.1,False
2025-02-06,Kennesaw St.,Western Kentucky,145,143.5,155.5,84.0,12.0,True
2025-02-06,Wagner,LIU,107,114.0,126.2,79.6,12.2,False
2025-02-06,Monmouth,Hampton,131,139.5,151.6,79.1,12.1,False
2025-02-06,San Francisco,Saint Mary's,129,128.5,140.5,74.3,12.0,True
2025-02-06,Saint Francis,Le Moyne,164,150.0,161.9,81.9,11.9,True
2025-02-06,Seattle,Tarleton St.,145,120.5,132.3,79.5,11.8,True
2025-02-06,Maine,NJIT,152,128.0,140.2,79.0,12.2,True
2025-02-06,Utah Tech,Abilene Christian,158,135.5,147.7,81.5,12.2,True
2025-02-06,Drexel,William & Mary,152,142.5,154.5,78.6,12.0,True
2025-02-06,Tennessee Tech,SIU Edwardsville,133,136.0,148.2,78.0,12.2,False
2025-02-06,Chicago St.,Mercyhurst,163,138.5,150.5,76.0,12.0,True
2025-02-06,Ohio St.,Maryland,143,143.0,154.8,74.9,11.8,False
2025-02-06,Sacred Heart,Rider,166,147.5,159.4,79.4,11.9,True
2025-02-06,Tennessee Martin,Lindenwood,103,136.0,147.9,76.1,11.9,False
2025-02-06,Florida Gulf Coast,Eastern Kentucky,166,146.0,158.2,80.9,12.2,True
2025-02-06,Stony Brook,Towson,125,138.5,150.5,81.2,12.0,False
2025-02-06,UC San Diego,UC Riverside,162,142.5,154.3,78.1,11.8,True
2025-02-06,Utah Valley,UT Arlington,167,144.0,156.0,79.4,12.0,True
2025-02-06,Hofstra,Northeastern,145,127.5,139.3,81.1,11.8,True
2025-02-06,Cal St. Bakersfield,UC Santa Barbara,156,144.0,155.8,81.5,11.8,True
2025-02-05,Old Dominion,Texas St.,139,142.0,153.8,77.1,11.8,False
2025-02-05,IU Indy,Milwaukee,164,154.5,166.4,77.1,11.9,True
2025-02-05,Boston College,Louisville,142,142.0,153.8,80.0,11.8,False
2025-02-05,Coastal Carolina,South Alabama,143,132.0,144.1,76.1,12.1,True
2025-02-05,Robert Morris,Detroit Mercy,127,137.0,148.9,78.4,11.9,False
2025-02-05,Northern Kentucky,Cleveland St.,160,134.0,145.9,81.1,11.9,True
2025-02-05,Syracuse,Duke,137,149.5,161.3,73.8,11.8,False
2025-02-05,Central Arkansas,Queens,110,145.5,157.6,77.1,12.1,False
2025-02-05,Rutgers,Illinois,155,158.0,170.1,80.9,12.1,False
2025-02-05,West Georgia,Lipscomb,143,141.5,153.4,80.3,11.9,True
2025-02-05,Appalachian St.,Southern Miss,118,127.5,139.5,83.2,12.0,False
2025-02-05,New Mexico,Colorado St.,152,143.0,155.2,77.9,12.2,True
2025-02-05,Furman,Western Carolina,159,143.0,155.0,78.1,12.0,True
2025-02-05,DePaul,Villanova,108,142.5,154.7,79.2,12.2,False
2025-02-05,Army,Holy Cross,133,143.0,155.0,77.5,12.0,False
2025-02-05,Boston University,Navy,152,134.0,146.0,77.8,12.0,True
2025-02-05,East Carolina,Rice,133,141.0,152.8,79.1,11.8,False
2025-02-05,Fordham,Rhode Island,159,153.0,165.1,77.2,12.1,True
2025-02-05,Georgia Southern,Louisiana,165,138.5,150.4,79.8,11.9,True
2025-02-05,Michigan,Oregon,156,140.5,152.6,78.4,12.1,True
2025-02-05,Wofford,Chattanooga,149,151.5,163.7,81.5,12.2,False
2025-02-05,Utah,Colorado,131,140.0,151.9,80.9,11.9,False
2025-02-05,Providence,Creighton,149,144.5,156.7,81.8,12.2,True
2025-02-05,Memphis,Tulsa,154,141.0,152.8,74.0,11.8,True
2025-02-05,Bradley,Belmont,157,150.0,162.0,78.8,12.0,True
2025-02-05,Richmond,Duquesne,141,132.5,144.4,80.3,11.9,True
2025-02-05,Texas,Arkansas,148,143.5,155.6,80.0,12.1,True
2025-02-05,California,N.C. State,136,139.5,151.7,78.6,12.2,False
2025-02-05,Missouri St.,Northern Iowa,127,130.5,142.3,76.0,11.8,False
2025-02-05,Bucknell,American,120,134.5,146.4,76.7,11.9,False
2025-02-05,Samford,Mercer,179,149.0,161.1,75.3,12.1,True
2025-02-05,TCU,West Virginia,125,121.5,133.6,81.3,12.1,True
2025-02-05,Purdue Fort Wayne,Wright St.,151,153.5,165.6,74.4,12.1,False
2025-02-05,Presbyterian,USC Upstate,139,145.5,157.3,76.6,11.8,False
2025-02-05,VMI,East Tennessee St.,117,136.0,148.0,81.9,12.0,False
2025-02-05,Austin Peay,North Alabama,138,144.5,156.4,77.9,11.9,False
2025-02-05,Illinois Chicago,Illinois St.,160,148.5,160.6,78.5,12.1,True
2025-02-05,Lafayette,Loyola MD,129,134.0,145.8,84.4,11.8,False
2025-02-05,Charleston Southern,Winthrop,148,148.5,160.4,78.7,11.9,False
2025-02-05,Washington,Nebraska,158,142.5,154.4,72.2,11.9,True
2025-02-05,Evansville,Southern Illinois,127,136.0,148.2,76.4,12.2,False
2025-02-05,Radford,High Point,153,148.5,160.6,78.1,12.1,True
2025-02-05,Marshall,Arkansas St.,149,145.5,157.7,77.3,12.2,True
2025-02-05,UCF,Cincinnati,176,144.5,156.7,77.9,12.2,True
2025-02-05,UTSA,Tulane,121,147.0,159.1,80.0,12.1,False
2025-02-05,Georgia,LSU,143,137.0,149.2,78.5,12.2,True
2025-02-05,The Citadel,UNC Greensboro,137,132.0,143.8,75.0,11.8,True
2025-02-05,Indiana St.,Valparaiso,142,156.0,167.8,78.0,11.8,False
2025-02-05,Virginia Tech,SMU,156,142.5,154.4,80.8,11.9,True
2025-02-05,Seton Hall,Butler,138,135.5,147.3,79.9,11.8,True
2025-02-05,Georgia St.,Louisiana Monroe,161,148.5,160.6,78.0,12.1,True
2025-02-05,James Madison,Troy,125,138.0,149.9,80.4,11.9,False
2025-02-05,Stanford,Wake Forest,152,135.0,147.0,79.7,12.0,True
2025-02-05,George Washington,George Mason,103,129.0,140.8,81.5,11.8,False
2025-02-05,Tennessee,Missouri,166,145.5,157.5,75.0,12.0,True
2025-02-04,Bowling Green,Northern Illinois,161,136.0,147.9,75.7,11.9,True
2025-02-04,Arkansas Pine Bluff,Texas Southern,137,141.5,153.7,77.4,12.2,False
2025-02-04,Arizona St.,Kansas St.,141,137.5,149.5,75.7,12.0,True
2025-02-04,Massachusetts,Saint Louis,144,142.0,153.8,73.3,11.8,True
2025-02-04,Dayton,Davidson,132,145.5,157.4,84.9,11.9,False
2025-02-04,Xavier,Georgetown,143,142.0,154.2,84.1,12.2,True
2025-02-04,Charlotte,Wichita St.,124,141.0,153.2,82.6,12.2,False
2025-02-04,Wyoming,Utah St.,138,144.5,156.7,84.1,12.2,False
2025-02-04,Penn St.,Minnesota,130,139.0,151.1,78.0,12.1,False
2025-02-04,Murray St.,Drake,100,125.5,137.5,80.9,12.0,False
2025-02-04,SIU Edwardsville,Eastern Illinois,107,124.5,136.4,77.4,11.9,False
2025-02-04,BYU,Arizona,159,159.5,171.7,79.5,12.2,False
2025-02-04,Florida,Vanderbilt,161,156.0,167.8,81.0,11.8,True
2025-02-04,Ohio,Western Michigan,163,147.5,159.4,81.2,11.9,True
2025-02-04,St. John's,Marquette,134,136.0,147.8,79.1,11.8,False
2025-02-04,Clemson,Georgia Tech,175,135.5,147.7,79.5,12.2,True
2025-02-04,Mississippi,Kentucky,182,153.0,164.8,77.0,11.8,True
2025-02-04,Iowa,Purdue,171,159.0,171.2,73.1,12.2,True
2025-02-04,Central Michigan,Miami OH,146,145.0,157.1,79.1,12.1,True
2025-02-04,Northwestern,USC,152,141.5,153.6,81.4,12.1,True
2025-02-04,Fresno St.,San Jose St.,185,141.5,153.5,72.9,12.0,True
2025-02-04,VCU,La Salle,162,140.0,152.1,81.3,12.1,True
2025-02-04,Houston,Oklahoma St.,135,135.0,146.8,75.6,11.8,False
2025-02-04,Eastern Michigan,Kent St.,119,140.0,152.1,77.7,12.1,False
2025-02-04,Toledo,Buffalo,161,155.5,167.3,77.1,11.8,True
2025-02-04,Wisconsin,Indiana,140,144.0,156.0,84.2,12.0,False
2025-02-04,Loyola Chicago,St. Bonaventure,130,130.5,142.4,78.3,11.9,False
2025-02-04,Auburn,Oklahoma,168,150.5,162.5,77.5,12.0,True
2025-02-04,Texas Tech,Baylor,132,148.5,160.3,73.3,11.8,False
2025-02-04,Florida St.,Notre Dame,127,138.5,150.5,74.6,12.0,False
2025-02-04,Air Force,Nevada,134,133.5,145.6,82.2,12.1,True
2025-02-04,UCLA,Michigan St.,124,133.5,145.4,79.0,11.9,False
2025-02-04,Akron,Ball St.,154,152.5,164.5,83.4,12.0,True
2025-02-04,UNLV,Boise St.,133,135.0,146.9,85.2,11.9,False
2025-02-03,William & Mary,Charleston,165,151.5,163.5,79.3,12.0,True
2025-02-03,UAB,North Texas,125,140.5,152.6,84.5,12.1,False
2025-02-03,McNeese St.,Incarnate Word,132,140.5,152.7,76.5,12.2,False
2025-02-03,Delaware St.,Morgan St.,166,153.0,165.0,77.6,12.0,True
2025-02-03,Norfolk St.,North Carolina Central,159,146.5,158.4,81.6,11.9,True
2025-02-03,Southeastern Louisiana,Lamar,160,131.5,143.7,82.9,12.2,True
2025-02-03,New Orleans,Stephen F. Austin,173,136.5,148.7,78.2,12.2,True
2025-02-03,Idaho St.,Northern Colorado,158,148.5,160.3,78.9,11.8,True
2025-02-03,Lehigh,Colgate,162,142.5,154.6,78.5,12.1,True
2025-02-03,Northwestern St.,UT Rio Grande Valley,142,140.0,152.1,82.3,12.1,True
2025-02-03,Bethune Cookman,Alabama A&M,164,137.5,149.3,80.8,11.8,True
2025-02-03,Maryland Eastern Shore,Coppin St.,119,131.5,143.3,75.5,11.8,False
2025-02-03,Southern,Jackson St.,180,132.0,144.1,76.3,12.1,True
2025-02-03,Florida A&M,Alabama St.,133,143.0,155.1,75.7,12.1,False
2025-02-03,Pittsburgh,Virginia,130,137.5,149.6,79.0,12.1,False
2025-02-03,Kansas,Iowa St.,121,139.0,151.2,74.6,12.2,False
2025-02-03,Grambling St.,Alcorn St.,113,125.5,137.6,80.3,12.1,False
2025-02-03,Weber St.,Northern Arizona,150,140.0,152.0,79.4,12.0,True
2025-02-03,Howard,South Carolina St.,155,146.0,157.8,78.7,11.8,True
2025-02-03,Nicholls St.,Houston Christian,142,135.0,147.0,81.1,12.0,True
2025-02-03,East Texas A&M,Texas A&M Corpus Chris,144,136.5,148.3,79.6,11.8,True
2025-02-02,Sacred Heart,Manhattan,146,155.5,167.6,80.6,12.1,False
2025-02-02,Illinois,Ohio St.,166,153.0,165.0,74.9,12.0,True
2025-02-02,DePaul,Seton Hall,131,128.0,140.0,75.5,12.0,True
2025-02-02,Siena,Quinnipiac,159,142.0,153.9,80.3,11.9,True
2025-02-02,Rice,Memphis,169,142.5,154.7,78.4,12.2,True
2025-02-02,Oregon,Nebraska,148,140.5,152.4,73.1,11.9,True
2025-02-02,Wright St.,Robert Morris,130,147.5,159.5,77.5,12.0,False
2025-02-02,Rider,Merrimack,130,129.0,140.9,80.2,11.9,True
2025-02-02,Iona,Fairfield,151,133.5,145.6,81.6,12.1,True
2025-02-02,St. Thomas,North Dakota St.,141,156.5,168.7,76.8,12.2,False
2025-02-02,Florida Atlantic,South Florida,166,146.0,157.9,75.7,11.9,True
2025-02-02,Cincinnati,West Virginia,113,124.0,136.0,79.8,12.0,False
2025-02-02,Milwaukee,Purdue Fort Wayne,160,148.5,160.3,75.4,11.8,True
2025-02-02,Northern Iowa,Bradley,152,137.5,149.3,77.0,11.8,True
2025-02-02,Tulane,Tulsa,115,139.0,150.8,74.4,11.8,False
2025-02-02,Saint Peter's,Mount St. Mary's,143,125.5,137.5,76.5,12.0,True
2025-02-02,East Tennessee St.,Furman,141,138.5,150.7,80.7,12.2,True
2025-02-02,TCU,Colorado,125,129.5,141.6,79.2,12.1,False
2025-02-02,Belmont,Evansville,155,143.5,155.3,77.3,11.8,True
2025-02-01,Fairleigh Dickinson,Mercyhurst,127,138.5,150.7,78.2,12.2,False
2025-02-01,SMU,Stanford,146,146.0,157.8,80.3,11.8,False
2025-02-01,Texas Southern,Prairie View A&M,142,138.5,150.4,75.5,11.9,True
2025-02-01,Grambling St.,Jackson St.,115,129.0,140.9,76.0,11.9,False
2025-02-01,San Diego,Loyola Marymount,140,140.0,152.2,77.7,12.2,False
2025-02-01,Pepperdine,Portland,148,152.0,164.0,74.8,12.0,False
2025-02-01,South Carolina,Texas A&M,148,133.0,145.2,81.1,12.2,True
2025-02-01,Toledo,Northern Illinois,174,151.0,162.9,76.1,11.9,True
2025-02-01,UC Irvine,UC Davis,139,127.5,139.6,78.3,12.1,True
2025-02-01,Nicholls St.,McNeese St.,134,140.0,152.0,76.5,12.0,False
2025-02-01,Western Kentucky,New Mexico St.,170,132.5,144.3,76.7,11.8,True
2025-02-01,Youngstown St.,IU Indy,163,151.5,163.3,76.6,11.8,True
2025-02-01,Oral Roberts,UMKC,140,137.5,149.7,83.4,12.2,True
